Nb_of_items,item,cahs_price,make,model,Nbr_of_prod_purchas
45904,1,17,1099.0,8,6,1
45905,1,46,9999.0,34,441,1
45906,1,16,699.0,8,307,1
45907,1,57,1699.0,109,937,1
45908,2,57,1899.0,109,937,1
45909,2,17,1150.0,8,59,1
45910,1,17,1146.0,8,49,1
45911,2,16,499.0,8,344,1
45912,1,17,1735.0,8,79,1
45913,1,57,2699.0,153,2281,1
45914,1,28,399.0,51,525,1
45915,6,17,1168.0,8,54,1
45916,2,15,699.0,8,293,1
45917,1,17,1120.0,8,50,1
45918,1,41,1199.0,146,1166,1
45919,4,8,499.0,135,1166,1
45920,2,15,349.0,8,293,1
45921,2,17,1187.0,8,54,1
45922,2,54,599.0,8,180,1
45923,2,17,1117.0,8,50,1
45924,1,57,1999.0,109,937,1
45925,1,17,1899.0,8,79,1
45926,2,16,649.0,8,341,1
45927,3,17,749.0,8,63,1
45928,1,57,1799.0,153,2285,1
45929,2,57,1499.0,109,935,1
45930,2,54,600.0,153,2221,1
45931,1,54,349.0,153,2207,1
45932,1,17,1187.0,8,54,1
45933,1,17,409.0,8,28,1
45934,1,57,1199.0,109,929,1
45935,5,17,1052.0,8,73,1
45936,2,57,1139.0,109,929,1
45937,1,16,399.0,8,279,1
45938,1,9,2235.0,17,376,1
45939,2,17,1099.0,8,73,1
45940,1,57,1199.0,165,2404,1
45941,5,57,2199.0,109,939,1
45942,1,16,379.0,8,269,1
45943,1,16,379.0,8,271,1
45944,1,17,1330.0,8,59,1
45945,2,17,949.0,8,50,1
45946,1,15,389.0,153,2235,1
45947,1,17,1149.0,8,54,1
45948,5,33,560.0,146,1754,2
45949,1,17,479.0,8,61,1
45950,1,28,399.0,51,525,1
45951,3,17,979.0,8,49,1
45952,1,16,479.0,8,305,1
45953,1,17,1449.0,8,76,1
45954,1,17,1899.0,8,79,1
45955,1,17,849.0,8,65,1
45956,1,57,1619.0,165,2409,1
45957,1,17,1899.0,8,79,1
45958,1,17,929.0,8,49,1
45959,2,17,899.0,8,69,1
45960,1,57,1789.0,165,2409,1
45961,1,12,2199.0,146,1761,1
45962,1,17,949.0,8,50,1
45963,2,16,379.0,8,300,1
45964,1,17,1117.0,8,50,1
45965,1,17,949.0,8,50,1
45966,2,42,2278.0,146,1254,2
45967,3,56,1898.0,165,792,1
45968,14,6,229.0,58,557,1
45969,1,17,689.0,8,33,1
45970,2,17,3298.0,8,59,2
45971,1,57,799.0,109,922,1
45972,3,17,1187.0,8,54,1
45973,2,54,819.0,153,2223,1
45974,1,57,1999.0,153,2294,1
45975,1,17,619.0,8,61,1
45976,1,17,1499.0,8,59,1
45977,2,54,1099.0,8,237,1
45978,2,17,734.0,8,63,1
45979,1,57,1678.0,109,937,1
45980,4,42,1699.0,146,1546,1
45981,2,17,889.0,8,50,1
45982,2,55,749.0,8,173,1
45983,1,57,1199.0,153,2301,1
45984,2,17,999.0,8,71,1
45985,1,17,1899.0,8,79,1
45986,1,16,379.0,8,298,1
45987,1,17,1763.0,8,79,1
45988,2,42,1499.0,146,1233,1
45989,1,17,579.0,8,33,1
45990,3,17,999.0,8,71,1
45991,2,17,1899.0,8,79,1
45992,4,17,1117.0,8,50,1
45993,1,42,2799.0,146,2156,1
45994,1,16,369.0,8,326,1
45995,1,57,4999.0,196,2837,1
45996,1,57,799.0,109,922,1
45997,2,15,349.0,8,293,1
45998,2,12,895.0,194,2828,1
45999,2,55,674.0,8,207,1
46000,1,17,1149.0,8,59,1
46001,3,16,499.0,8,344,1
46002,1,54,774.0,8,215,1
46003,1,17,1099.0,8,73,1
46004,1,17,949.0,8,50,1
46005,1,17,1899.0,8,79,1
46006,1,17,2255.0,8,79,1
46007,3,57,2499.0,165,2409,1
46008,2,17,579.0,8,33,1
46009,2,55,649.0,8,173,1
46010,2,17,749.0,8,63,1
46011,1,57,999.0,109,926,1
46012,1,17,898.0,8,50,1
46013,2,57,1399.0,165,2411,1
46014,30,42,1295.0,173,2571,1
46015,2,17,889.0,8,50,1
46016,1,41,1898.0,146,1166,2
46017,3,5,799.0,56,554,1
46018,2,17,2399.0,8,81,1
46019,2,17,938.0,8,49,1
46020,1,17,2599.0,8,81,1
46021,1,17,889.0,8,50,1
46022,1,57,1678.0,109,937,1
46023,2,17,899.0,8,68,1
46024,2,15,509.0,8,293,1
46025,3,12,998.0,146,1466,2
46026,2,55,724.0,8,188,1
46027,2,16,399.0,8,279,1
46028,2,16,309.0,153,2242,1
46029,2,42,2889.0,146,1240,1
46030,3,17,2374.0,8,54,2
46031,2,17,1755.0,8,79,1
46032,3,17,2425.0,8,81,1
46033,2,57,1077.0,109,929,1
46034,1,16,379.0,8,295,1
46035,7,42,899.0,146,1361,1
46036,1,17,889.0,8,50,1
46037,1,16,409.0,8,303,1
46038,1,16,399.0,8,329,1
46039,3,42,4198.0,78,660,2
46040,1,5,1499.0,56,552,1
46041,2,16,369.0,8,278,1
46042,1,17,1763.0,8,79,1
46043,2,17,899.0,8,67,1
46044,3,4,1250.0,158,1166,1
46045,2,17,1549.0,8,53,1
46046,1,17,529.0,153,2231,1
46047,2,17,1117.0,8,50,1
46048,1,17,1449.0,8,59,1
46049,1,17,3298.0,8,59,2
46050,2,16,394.0,8,329,1
46051,2,55,774.0,8,188,1
46052,2,17,2599.0,8,81,1
46053,2,17,670.0,8,34,1
46054,1,17,1150.0,8,59,1
46055,4,17,1052.0,8,73,1
46056,1,57,1099.0,153,2301,1
46057,2,57,1799.0,165,2409,1
46058,1,17,699.0,8,48,1
46059,1,17,949.0,8,50,1
46060,1,16,499.0,8,340,1
46061,3,17,749.0,8,63,1
46062,1,17,1099.0,8,73,1
46063,1,17,899.0,8,50,1
46064,4,57,2799.0,165,2403,1
46065,5,41,350.0,146,1166,1
46066,2,17,949.0,8,50,1
46067,2,15,719.0,8,293,1
46068,1,17,1319.0,8,54,1
46069,1,17,2235.0,8,81,1
46070,2,17,2129.0,8,4,1
46071,1,15,349.0,8,293,1
46072,1,17,949.0,8,50,1
46073,3,17,2425.0,8,81,1
46074,1,55,624.0,8,207,1
46075,3,5,1510.0,26,401,1
46076,1,17,749.0,8,63,1
46077,2,17,999.0,8,45,1
46078,2,15,459.0,8,293,1
46079,1,16,399.0,8,279,1
46080,2,17,889.0,8,50,1
46081,2,42,1699.0,146,1503,1
46082,2,16,449.0,8,339,1
46083,1,16,369.0,8,324,1
46084,1,17,1117.0,8,50,1
46085,1,17,898.0,8,50,1
46086,2,5,1499.0,56,553,1
46087,4,46,499.0,146,1166,1
46088,2,17,1649.0,8,59,1
46089,1,17,949.0,8,50,1
46090,1,57,1799.0,165,2409,1
46091,2,17,1099.0,8,73,1
46092,1,17,1799.0,8,79,1
46093,2,42,1329.0,146,2148,1
46094,1,17,898.0,8,50,1
46095,1,57,1299.0,153,2283,1
46096,3,57,1678.0,109,937,1
46097,3,12,1299.0,146,1759,1
46098,1,57,1299.0,109,924,1
46099,1,16,379.0,8,295,1
46100,7,12,959.0,146,1759,1
46101,1,17,889.0,8,50,1
46102,3,17,1529.0,8,59,1
46103,2,17,1199.0,8,7,1
46104,2,42,1519.0,146,1544,1
46105,1,17,849.0,8,65,1
46106,2,15,379.0,8,293,1
46107,1,57,3499.0,153,2293,1
46108,1,46,1879.0,99,1166,1
46109,1,16,389.0,8,299,1
46110,2,57,1399.0,109,905,1
46111,3,57,1099.0,109,931,1
46112,1,57,1149.0,153,2259,1
46113,2,57,829.0,165,2388,1
46114,2,55,674.0,8,207,1
46115,3,17,549.0,8,33,1
46116,2,56,1299.0,109,1063,1
46117,2,16,399.0,8,329,1
46118,1,57,1799.0,109,918,1
46119,4,17,938.0,8,49,1
46120,1,17,1899.0,8,79,1
46121,1,16,369.0,8,324,1
46122,2,57,1199.0,153,2301,1
46123,2,17,938.0,8,49,1
46124,1,17,949.0,8,50,1
46125,1,17,889.0,8,50,1
46126,1,57,1699.0,153,2276,1
46127,1,17,949.0,8,50,1
46128,4,17,1099.0,8,73,1
46129,2,17,889.0,8,50,1
46130,1,17,1187.0,8,51,1
46131,1,17,749.0,8,63,1
46132,1,17,554.0,8,33,1
46133,1,54,674.0,8,212,1
46134,1,17,899.0,8,50,1
46135,1,16,479.0,8,308,1
46136,2,42,1149.0,196,2837,1
46137,1,56,1399.0,140,98,1
46138,2,17,399.0,8,26,1
46139,5,12,399.0,157,2331,1
46140,2,16,399.0,8,279,1
46141,2,17,889.0,8,50,1
46142,1,17,2149.0,8,76,1
46143,1,57,2299.0,109,937,1
46144,1,17,949.0,8,50,1
46145,1,17,1149.0,8,54,1
46146,1,17,893.0,8,50,1
46147,1,16,379.0,8,295,1
46148,1,57,1299.0,109,929,1
46149,2,17,887.0,8,50,1
46150,2,17,887.0,8,50,1
46151,2,17,699.0,8,48,1
46152,3,17,1499.0,8,59,1
46153,1,17,889.0,8,50,1
46154,2,57,1199.0,165,2404,1
46155,1,17,1855.0,8,79,1
46156,2,17,1649.0,8,59,1
46157,1,17,849.0,8,65,1
46158,2,17,310.0,8,15,1
46159,4,17,669.0,8,34,1
46160,2,17,1358.0,8,54,1
46161,1,57,999.0,109,924,1
46162,1,17,1099.0,8,73,1
46163,1,17,1187.0,8,54,1
46164,2,57,1189.0,165,2411,1
46165,3,17,1299.0,8,75,1
46166,6,42,560.0,188,2710,2
46167,2,57,1299.0,153,2301,1
46168,1,57,1599.0,153,2268,1
46169,1,42,3098.0,146,1583,2
46170,1,57,1199.0,109,929,1
46171,1,17,1168.0,8,54,1
46172,3,17,1358.0,8,54,1
46173,1,17,887.0,8,50,1
46174,1,16,369.0,8,324,1
46175,2,17,1159.0,8,54,1
46176,3,17,999.0,8,71,1
46177,1,17,887.0,8,50,1
46178,1,57,1199.0,165,2404,1
46179,2,16,499.0,8,343,1
46180,1,17,499.0,8,82,1
46181,7,56,2999.0,153,1161,1
46182,1,17,2099.0,8,10,1
46183,1,17,1149.0,8,54,1
46184,1,17,1899.0,8,79,1
46185,3,17,1099.0,8,73,1
46186,2,55,999.0,8,223,1
46187,2,17,1649.0,8,59,1
46188,1,17,1117.0,8,50,1
46189,1,42,2739.0,146,1243,1
46190,2,17,898.0,8,50,1
46191,2,17,1117.0,8,49,1
46192,2,17,1099.0,8,73,1
46193,1,17,2599.0,8,81,1
46194,1,42,1599.0,146,1370,1
46195,1,57,1898.0,165,2393,1
46196,1,57,1999.0,109,937,1
46197,2,16,369.0,8,277,1
46198,1,17,429.0,8,19,1
46199,2,42,2889.0,146,1240,1
46200,1,15,379.0,8,293,1
46201,2,17,889.0,8,50,1
46202,1,17,889.0,8,50,1
46203,3,17,1649.0,8,59,1
46204,1,16,649.0,8,338,1
46205,1,56,2499.0,165,798,1
46206,1,16,369.0,8,326,1
46207,2,17,1117.0,8,50,1
46208,2,57,699.0,153,2301,1
46209,1,16,379.0,8,295,1
46210,1,16,369.0,8,324,1
46211,2,17,1052.0,8,73,1
46212,3,17,1099.0,8,73,1
46213,2,17,2399.0,8,81,1
46214,2,17,893.0,8,50,1
46215,2,17,889.0,8,50,1
46216,1,46,1699.0,99,831,1
46217,2,12,1499.0,146,1757,1
46218,1,17,1358.0,8,54,1
46219,2,55,549.0,8,252,1
46220,6,57,429.0,109,899,1
46221,1,17,429.0,8,19,1
46222,1,57,1398.0,165,2404,1
46223,1,33,1229.0,80,700,1
46224,1,16,329.0,8,331,1
46225,1,16,499.0,8,340,1
46226,3,17,569.0,8,82,1
46227,2,42,1399.0,146,1219,1
46228,3,16,399.0,8,329,1
46229,1,16,369.0,8,326,1
46230,2,57,1249.0,165,2404,1
46231,1,17,1159.0,8,54,1
46232,2,55,649.0,8,173,1
46233,2,12,799.0,146,1978,1
46234,2,17,1052.0,8,73,1
46235,1,17,1117.0,8,50,1
46236,1,17,1150.0,8,54,1
46237,1,57,999.0,109,924,1
46238,1,16,369.0,8,322,1
46239,2,56,1198.0,109,1066,1
46240,1,17,889.0,8,50,1
46241,1,17,1117.0,8,49,1
46242,2,17,999.0,8,71,1
46243,1,17,1117.0,8,50,1
46244,1,57,2699.0,165,2407,1
46245,1,57,1299.0,165,2411,1
46246,1,17,949.0,8,50,1
46247,2,57,1759.0,153,2264,1
46248,2,57,1199.0,109,929,1
46249,2,55,1199.0,8,236,1
46250,1,55,1099.0,196,2837,1
46251,1,54,349.0,153,2207,1
46252,2,55,1399.0,8,236,1
46253,2,57,3199.0,109,943,1
46254,2,17,2099.0,8,8,1
46255,1,17,889.0,8,50,1
46256,1,16,369.0,8,326,1
46257,2,54,999.0,8,225,1
46258,2,16,509.0,8,319,1
46259,1,17,999.0,8,71,1
46260,1,57,898.0,165,2408,1
46261,3,17,1649.0,8,72,1
46262,1,17,949.0,8,50,1
46263,1,17,1449.0,8,59,1
46264,2,17,1168.0,8,54,1
46265,2,16,399.0,8,327,1
46266,1,17,1117.0,8,50,1
46267,3,17,1052.0,8,73,1
46268,2,17,949.0,8,50,1
46269,2,55,774.0,8,188,1
46270,5,17,569.0,8,82,1
46271,2,57,1599.0,109,932,1
46272,4,42,599.0,146,1186,1
46273,1,17,1187.0,8,54,1
46274,2,17,999.0,8,71,1
46275,4,17,849.0,8,69,1
46276,3,17,949.0,8,50,1
46277,2,12,1519.0,85,745,1
46278,1,16,329.0,8,331,1
46279,1,42,1395.0,173,2563,1
46280,1,17,569.0,8,82,1
46281,2,17,1899.0,8,79,1
46282,1,17,1799.0,8,9,1
46283,1,17,569.0,8,82,1
46284,1,42,2598.0,146,1513,2
46285,1,57,1699.0,109,929,1
46286,1,57,1199.0,109,929,1
46287,2,17,2099.0,8,10,1
46288,1,42,1499.0,146,1512,1
46289,4,42,1249.0,146,1503,1
46290,3,42,1699.0,146,1512,1
46291,2,57,1299.0,153,2284,1
46292,2,17,879.0,153,2232,1
46293,1,57,1099.0,109,927,1
46294,1,17,999.0,8,71,1
46295,3,57,999.0,153,2301,1
46296,3,17,938.0,8,49,1
46297,2,42,799.0,146,1564,1
46298,3,17,1052.0,8,73,1
46299,2,17,849.0,8,65,1
46300,2,17,569.0,8,82,1
46301,1,17,889.0,8,50,1
46302,3,16,699.0,8,307,1
46303,2,17,949.0,8,50,1
46304,1,55,624.0,8,207,1
46305,1,17,554.0,8,33,1
46306,2,15,379.0,8,293,1
46307,2,17,938.0,8,49,1
46308,1,41,2399.0,146,1166,1
46309,2,17,1099.0,8,73,1
46310,1,54,724.0,8,202,1
46311,5,16,369.0,8,326,1
46312,2,17,649.0,153,2233,1
46313,1,33,1229.0,80,696,1
46314,1,57,1199.0,153,2267,1
46315,1,17,849.0,8,65,1
46316,2,17,1080.0,8,73,1
46317,1,57,1099.0,153,2258,1
46318,1,57,1799.0,165,2409,1
46319,1,57,999.0,109,924,1
46320,1,17,898.0,8,50,1
46321,1,17,499.0,8,33,1
46322,3,57,1667.0,109,938,1
46323,1,17,859.0,8,33,1
46324,3,17,689.0,8,33,1
46325,2,17,949.0,8,50,1
46326,3,17,1785.0,8,53,1
46327,3,12,596.0,194,2828,1
46328,1,17,929.0,8,49,1
46329,3,57,999.0,153,2301,1
46330,4,17,1099.0,8,73,1
46331,5,17,1099.0,8,73,1
46332,3,17,1149.0,8,54,1
46333,2,17,889.0,8,50,1
46334,1,57,3499.0,165,2410,1
46335,2,17,889.0,8,50,1
46336,2,57,1799.0,109,937,1
46337,1,46,1599.0,146,1524,1
46338,1,17,1549.0,8,53,1
46339,1,17,3299.0,8,80,1
46340,1,42,1396.0,146,2019,4
46341,2,12,1039.0,146,1759,1
46342,1,57,899.0,165,2408,1
46343,2,17,1187.0,8,54,1
46344,2,57,3499.0,165,2410,1
46345,1,17,1769.0,8,79,1
46346,2,16,379.0,8,298,1
46347,8,46,540.0,99,824,1
46348,4,42,997.0,146,2141,1
46349,3,15,349.0,8,293,1
46350,2,17,749.0,8,63,1
46351,2,17,539.0,8,34,1
46352,2,17,729.0,8,34,1
46353,7,5,980.0,186,2684,1
46354,1,17,429.0,8,18,1
46355,1,17,1187.0,8,51,1
46356,1,17,1159.0,8,54,1
46357,2,57,699.0,109,922,1
46358,1,16,369.0,8,326,1
46359,2,15,409.0,8,293,1
46360,1,57,899.0,109,926,1
46361,1,17,889.0,8,50,1
46362,2,17,1099.0,8,73,1
46363,1,17,2155.0,8,79,1
46364,2,56,2699.0,165,2832,1
46365,2,17,889.0,8,50,1
46366,3,17,999.0,8,71,1
46367,1,17,2399.0,8,2,1
46368,1,16,399.0,8,327,1
46369,2,17,749.0,8,63,1
46370,2,15,349.0,8,293,1
46371,1,17,1379.0,8,54,1
46372,2,17,556.0,8,33,1
46373,2,16,399.0,8,329,1
46374,2,15,379.0,8,293,1
46375,2,17,549.0,8,33,1
46376,2,16,469.0,8,336,1
46377,2,56,1198.0,109,1066,1
46378,2,46,1939.0,110,949,1
46379,1,17,889.0,8,50,1
46380,2,17,1559.0,8,53,1
46381,1,17,1649.0,8,59,1
46382,1,17,889.0,8,50,1
46383,3,17,1168.0,8,54,1
46384,1,17,949.0,8,50,1
46385,2,17,1555.0,8,55,1
46386,2,17,1049.0,8,67,1
46387,1,57,1799.0,109,937,1
46388,1,17,949.0,8,50,1
46389,2,17,849.0,8,48,1
46390,1,55,1099.0,8,236,1
46391,2,17,699.0,8,47,1
46392,2,17,2399.0,8,79,1
46393,4,55,724.0,8,188,1
46394,2,17,1359.0,8,53,1
46395,2,17,689.0,8,33,1
46396,2,17,1899.0,8,79,1
46397,2,17,887.0,8,50,1
46398,1,17,1187.0,8,54,1
46399,1,57,1499.0,165,2406,1
46400,1,17,887.0,8,50,1
46401,2,17,1379.0,8,54,1
46402,2,57,2199.0,109,939,1
46403,1,57,1699.0,109,930,1
46404,2,15,349.0,8,293,1
46405,1,17,889.0,8,50,1
46406,2,17,900.0,8,46,1
46407,1,57,1179.0,153,2267,1
46408,2,17,899.0,8,50,1
46409,2,17,1785.0,8,53,1
46410,1,17,749.0,8,63,1
46411,3,57,1349.0,140,1102,1
46412,2,57,878.0,165,2405,1
46413,2,41,1099.0,193,1166,1
46414,1,54,999.0,153,2250,1
46415,1,17,1799.0,8,9,1
46416,1,16,379.0,8,295,1
46417,2,41,899.0,146,1166,1
46418,3,15,379.0,8,293,1
46419,2,17,929.0,8,50,1
46420,2,17,549.0,196,2837,1
46421,4,17,999.0,8,71,1
46422,1,17,1187.0,196,2837,1
46423,2,57,1099.0,109,924,1
46424,2,17,1358.0,8,51,1
46425,1,5,1499.0,56,550,1
46426,1,42,2049.0,146,1560,1
46427,1,17,899.0,8,50,1
46428,1,16,749.0,8,314,1
46429,1,57,879.0,165,2405,1
46430,1,16,369.0,8,324,1
46431,2,55,1099.0,8,223,1
46432,1,17,1649.0,8,72,1
46433,1,17,569.0,8,82,1
46434,2,17,898.0,8,50,1
46435,1,17,1649.0,196,2837,1
46436,2,17,938.0,8,49,1
46437,1,17,2470.0,8,3,1
46438,2,17,1099.0,8,73,1
46439,3,46,570.0,146,1270,1
46440,2,16,409.0,8,303,1
46441,1,17,849.0,8,65,1
46442,1,57,985.0,109,926,1
46443,6,13,620.0,146,1729,1
46444,1,16,369.0,8,326,1
46445,1,17,1149.0,8,59,1
46446,1,17,887.0,8,50,1
46447,2,17,1459.0,8,53,1
46448,3,17,749.0,8,63,1
46449,3,12,999.0,146,1603,1
46450,1,17,889.0,8,50,1
46451,1,17,949.0,8,50,1
46452,1,17,999.0,8,71,1
46453,1,54,549.0,8,183,1
46454,4,42,2049.0,78,662,1
46455,1,16,379.0,8,295,1
46456,1,57,999.0,109,924,1
46457,2,16,369.0,8,279,1
46458,1,16,369.0,8,324,1
46459,1,17,949.0,8,50,1
46460,1,57,788.0,165,2408,1
46461,2,17,889.0,8,50,1
46462,1,54,1699.0,153,2253,1
46463,1,17,1187.0,8,54,1
46464,1,15,449.0,8,293,1
46465,2,17,1769.0,8,79,1
46466,1,17,1379.0,8,54,1
46467,1,17,2599.0,8,81,1
46468,1,17,2255.0,8,79,1
46469,1,17,1187.0,8,54,1
46470,1,17,1855.0,8,79,1
46471,1,16,399.0,8,329,1
46472,6,57,1999.0,109,937,1
46473,2,42,799.0,146,1564,1
46474,2,17,1649.0,8,59,1
46475,1,16,399.0,8,329,1
46476,2,55,1399.0,8,236,1
46477,2,17,893.0,8,50,1
46478,1,17,549.0,8,33,1
46479,3,17,717.0,8,63,1
46480,3,57,1899.0,153,2281,1
46481,2,55,774.0,8,188,1
46482,1,17,309.0,8,60,1
46483,1,17,1249.0,8,59,1
46484,1,57,1699.0,165,2406,1
46485,2,12,550.0,146,1617,2
46486,3,57,1200.0,165,2421,1
46487,2,17,1549.0,8,53,1
46488,1,57,838.0,109,926,1
46489,1,17,1855.0,8,79,1
46490,1,57,999.0,109,924,1
46491,2,16,509.0,8,319,1
46492,1,17,2155.0,8,79,1
46493,2,17,949.0,8,50,1
46494,2,17,1149.0,8,59,1
46495,2,17,1855.0,8,79,1
46496,1,57,1499.0,165,2406,1
46497,3,16,738.0,8,277,2
46498,1,17,1899.0,8,79,1
46499,2,12,1199.0,85,728,1
46500,2,17,2399.0,8,81,1
46501,2,17,889.0,8,50,1
46502,2,17,938.0,8,49,1
46503,2,55,1099.0,8,236,1
46504,3,17,2399.0,8,3,1
46505,1,57,1499.0,109,934,1
46506,3,17,1149.0,8,59,1
46507,2,17,849.0,8,48,1
46508,1,57,1099.0,109,929,1
46509,2,17,479.0,8,61,1
46510,1,12,1718.0,146,1575,1
46511,2,16,749.0,8,315,1
46512,1,57,899.0,109,926,1
46513,1,17,619.0,8,61,1
46514,3,17,1099.0,8,73,1
46515,1,17,898.0,8,50,1
46516,1,17,2155.0,8,79,1
46517,2,33,1229.0,80,696,1
46518,1,17,999.0,8,71,1
46519,1,17,1187.0,8,51,1
46520,1,16,399.0,8,329,1
46521,1,28,399.0,51,526,1
46522,2,55,1099.0,8,236,1
46523,1,16,369.0,8,324,1
46524,3,17,749.0,8,63,1
46525,1,16,399.0,8,331,1
46526,1,15,719.0,8,293,1
46527,1,17,1117.0,8,50,1
46528,1,17,1799.0,8,9,1
46529,2,17,556.0,8,33,1
46530,1,57,1499.0,140,1109,1
46531,1,16,325.0,153,2248,1
46532,1,17,749.0,8,63,1
46533,2,15,449.0,8,293,1
46534,2,16,369.0,8,326,1
46535,2,57,1899.0,109,937,1
46536,1,17,2255.0,8,79,1
46537,1,17,1649.0,8,59,1
46538,1,57,1599.0,153,2279,1
46539,1,42,1295.0,173,2572,1
46540,2,46,999.0,146,1929,1
46541,1,17,898.0,8,50,1
46542,1,17,1099.0,8,77,1
46543,1,17,889.0,8,50,1
46544,1,17,1049.0,8,67,1
46545,2,17,939.0,8,49,1
46546,1,17,999.0,8,71,1
46547,1,17,1117.0,8,50,1
46548,1,16,237.0,153,2244,1
46549,4,5,675.0,26,400,1
46550,1,17,2399.0,8,81,1
46551,1,16,399.0,8,329,1
46552,2,17,1785.0,8,53,1
46553,1,17,1899.0,8,79,1
46554,1,57,869.0,109,924,1
46555,1,17,2599.0,8,81,1
46556,1,57,1899.0,165,2414,1
46557,2,16,399.0,8,279,1
46558,2,16,369.0,8,326,1
46559,2,54,380.0,153,2207,1
46560,2,17,2399.0,8,81,1
46561,1,57,2999.0,165,2416,1
46562,2,17,1449.0,8,57,1
46563,1,42,1649.0,176,2642,1
46564,3,42,599.0,172,2112,1
46565,1,54,499.0,153,2221,1
46566,1,17,929.0,8,49,1
46567,2,17,669.0,8,34,1
46568,1,17,569.0,8,82,1
46569,1,17,889.0,8,50,1
46570,1,16,399.0,8,329,1
46571,1,17,889.0,8,50,1
46572,4,17,999.0,8,71,1
46573,2,17,1099.0,8,6,1
46574,4,57,2999.0,165,2410,1
46575,1,17,899.0,8,50,1
46576,1,17,399.0,8,26,1
46577,2,17,1152.0,8,51,1
46578,2,17,1649.0,8,59,1
46579,1,17,1549.0,8,53,1
46580,1,17,898.0,8,50,1
46581,1,16,409.0,8,303,1
46582,1,42,1499.0,146,1966,1
46583,2,17,979.0,8,49,1
46584,1,17,1117.0,8,50,1
46585,8,33,789.0,193,2783,1
46586,4,42,1499.0,146,1448,1
46587,2,41,1999.0,88,1166,1
46588,3,17,999.0,8,71,1
46589,1,17,1187.0,8,54,1
46590,2,17,949.0,8,50,1
46591,5,12,2999.0,146,1761,1
46592,1,17,849.0,8,65,1
46593,1,16,339.0,8,326,1
46594,2,56,2699.0,165,2832,1
46595,1,57,1199.0,109,929,1
46596,1,17,699.0,8,48,1
46597,2,17,889.0,8,50,1
46598,2,57,2199.0,153,2276,1
46599,2,57,1099.0,109,927,1
46600,2,17,898.0,8,50,1
46601,2,57,2699.0,153,2293,1
46602,1,17,1168.0,8,54,1
46603,1,4,949.0,26,1166,1
46604,2,56,2099.0,109,1069,1
46605,1,57,869.0,109,924,1
46606,1,17,889.0,8,50,1
46607,1,57,1599.0,153,2268,1
46608,2,17,949.0,8,50,1
46609,2,17,1099.0,8,73,1
46610,1,17,1187.0,8,54,1
46611,2,17,949.0,8,50,1
46612,2,17,2399.0,8,81,1
46613,1,57,1199.0,109,929,1
46614,3,17,1555.0,8,55,1
46615,3,17,889.0,8,50,1
46616,1,17,1187.0,8,54,1
46617,2,17,2235.0,8,81,1
46618,2,17,949.0,8,50,1
46619,3,17,499.0,8,33,1
46620,3,17,2099.0,8,10,1
46621,1,16,369.0,8,324,1
46622,1,55,1099.0,8,236,1
46623,4,17,1052.0,8,73,1
46624,2,57,1198.0,109,934,1
46625,1,57,2199.0,109,939,1
46626,1,17,2198.0,153,2234,2
46627,2,17,579.0,8,34,1
46628,3,17,1099.0,8,73,1
46629,1,17,1117.0,8,50,1
46630,3,17,579.0,8,33,1
46631,2,16,449.0,8,339,1
46632,1,42,1499.0,146,1966,1
46633,3,57,3799.0,153,2299,1
46634,1,56,1798.0,109,1071,1
46635,2,16,489.0,8,344,1
46636,2,17,1168.0,8,54,1
46637,3,16,369.0,8,322,1
46638,1,16,239.0,153,2241,1
46639,1,17,949.0,8,50,1
46640,3,17,749.0,8,63,1
46641,3,46,718.0,146,1705,2
46642,3,55,774.0,8,188,1
46643,2,17,898.0,8,50,1
46644,2,17,749.0,8,63,1
46645,1,57,1699.0,109,937,1
46646,3,15,449.0,8,293,1
46647,2,17,719.0,8,82,1
46648,1,55,774.0,8,188,1
46649,2,17,499.0,8,33,1
46650,3,12,3900.0,146,2126,1
46651,1,17,1379.0,8,54,1
46652,1,16,479.0,8,311,1
46653,1,16,379.0,8,297,1
46654,1,17,1299.0,8,75,1
46655,1,17,889.0,8,50,1
46656,7,12,1079.0,146,1759,1
46657,1,17,1187.0,8,54,1
46658,1,17,1209.0,8,39,1
46659,2,16,699.0,8,315,1
46660,4,17,749.0,8,63,1
46661,2,46,1599.0,99,1166,1
46662,1,17,999.0,8,77,1
46663,2,57,1899.0,109,913,1
46664,2,17,749.0,8,63,1
46665,3,12,699.0,146,1819,1
46666,1,17,579.0,8,33,1
46667,2,17,2425.0,8,81,1
46668,1,57,1099.0,109,924,1
46669,2,17,1649.0,8,56,1
46670,2,17,1159.0,8,54,1
46671,1,17,1149.0,8,54,1
46672,1,17,1649.0,8,59,1
46673,1,17,889.0,8,50,1
46674,2,17,1117.0,8,50,1
46675,2,55,674.0,8,207,1
46676,1,56,1198.0,109,1066,1
46677,2,17,1529.0,8,59,1
46678,3,17,2299.0,8,10,1
46679,2,55,549.0,8,244,1
46680,2,17,938.0,8,49,1
46681,1,16,379.0,8,297,1
46682,2,55,624.0,8,207,1
46683,1,17,949.0,8,50,1
46684,2,17,2425.0,8,81,1
46685,2,17,889.0,8,50,1
46686,1,17,1358.0,8,54,1
46687,2,17,825.0,8,65,1
46688,1,17,849.0,8,65,1
46689,1,17,1150.0,8,59,1
46690,1,57,1799.0,109,932,1
46691,2,17,1349.0,8,43,1
46692,2,16,399.0,8,331,1
